0.0001	1e+008	0
0.0101	9802.96	6.73721e+015
0.0201	2475.19	6.73722e+015
0.0301	1103.74	6.73722e+015
0.0401	621.887	6.73722e+015
0.0501	398.405	6.73722e+015
0.0601	276.854	6.73722e+015
0.0701	203.5	6.73722e+015
0.0801	155.86	6.73722e+015
0.0901	123.183	6.73722e+015
0.1001	99.8003	6.73722e+015
0.1101	82.4946	6.73722e+015
0.1201	69.3288	6.73722e+015
0.1301	59.0807	6.73722e+015
0.1401	50.9476	6.73722e+015
0.1501	44.3852	6.73722e+015
0.1601	39.0137	6.73722e+015
0.1701	34.5614	6.73722e+015
0.1801	30.8299	6.73722e+015
0.1901	27.6717	6.73722e+015
0.2001	24.975	6.73722e+015
0.2101	22.6542	6.73722e+015
0.2201	20.6424	6.73722e+015
0.2301	18.8872	6.73722e+015
0.2401	17.3467	6.73722e+015
0.2501	15.9872	6.73722e+015
0.2601	14.7815	6.73722e+015
0.2701	13.7073	6.73722e+015
0.2801	12.746	6.73722e+015
0.2901	11.8824	6.73722e+015
0.3001	11.1037	6.73722e+015
0.3101	10.3991	6.73722e+015
0.3201	9.75952	6.73722e+015
0.3301	9.17717	6.73722e+015
0.3401	8.64543	6.73722e+015
0.3501	8.1586	6.73722e+015
0.3601	7.71176	6.73722e+015
0.3701	7.30066	6.73722e+015
0.3801	6.92156	6.73722e+015
0.3901	6.57125	6.73722e+015
0.4001	6.24688	6.73722e+015
0.4101	5.94594	6.73722e+015
0.4201	5.66624	6.73722e+015
0.4301	5.40581	6.73722e+015
0.4401	5.16294	6.73722e+015
0.4501	4.93608	6.73722e+015
0.4601	4.72384	6.73722e+015
0.4701	4.52501	6.73722e+015
0.4801	4.33847	6.73722e+015
0.4901	4.16323	6.73722e+015
0.5001	3.9984	6.73722e+015
0.5101	3.84317	6.73722e+015
0.5201	3.6968	6.73722e+015
0.5301	3.55864	6.73722e+015
0.5401	3.42809	6.73722e+015
0.5501	3.30458	6.73722e+015
0.5601	3.18764	6.73722e+015
0.5701	3.07679	6.73722e+015
0.5801	2.97163	6.73722e+015
0.5901	2.87176	6.73722e+015
0.6001	2.77685	6.73722e+015
0.6101	2.68657	6.73722e+015
0.6201	2.60062	6.73722e+015
0.6301	2.51873	6.73722e+015
0.6401	2.44064	6.73722e+015
0.6501	2.36614	6.73722e+015
0.6601	2.29499	6.73722e+015
0.6701	2.227	6.73722e+015
0.6801	2.16199	6.73722e+015
0.6901	2.09979	6.73722e+015
0.7001	2.04023	6.73722e+015
0.7101	1.98317	6.73722e+015
0.7201	1.92848	6.73722e+015
0.7301	1.87601	6.73722e+015
0.7401	1.82566	6.73722e+015
0.7501	1.7773	6.73722e+015
0.7601	1.73085	6.73722e+015
0.7701	1.68619	6.73722e+015
0.7801	1.64323	6.73722e+015
0.7901	1.6019	6.73722e+015
0.8001	1.56211	6.73722e+015
0.8101	1.52378	6.73722e+015
0.8201	1.48685	6.73722e+015
0.8301	1.45124	6.73722e+015
0.8401	1.4169	6.73722e+015
0.8501	1.38376	6.73722e+015
0.8601	1.35177	6.73722e+015
0.8701	1.32087	6.73722e+015
0.8801	1.29103	6.73722e+015
0.8901	1.26218	6.73722e+015
0.9001	1.23429	6.73722e+015
0.9101	1.20732	6.73722e+015
0.9201	1.18122	6.73722e+015
0.9301	1.15595	6.73722e+015
0.9401	1.13149	6.73722e+015
0.9501	1.1078	6.73722e+015
0.9601	1.08484	6.73722e+015
0.9701	1.06259	6.73722e+015
0.9801	1.04102	6.73722e+015
0.9901	1.0201	6.73722e+015
1.0001	0.9998	6.73722e+015
1.0101	0.980102	6.73722e+015
1.0201	0.96098	6.73722e+015
1.0301	0.942413	6.73722e+015
1.0401	0.924378	6.73722e+015
